date,sample_condition,lw_condition,sample_hhi,lw_hhi,sample_realized_vol,lw_realized_vol,sample_forecast_error,lw_forecast_error,sample_sharpe,lw_sharpe,sample_turnover,lw_turnover,lw_shrinkage,N,T,N_over_T
2017-12-26,955.8162728285391,117.24863571859268,0.11003801954068239,0.04478982608871973,0.08865021599518297,0.0650316687299679,0.05330465779468368,0.01779450046638164,7.586601951492265,6.417715958217218,0.7950908285930379,0.2556396828560805,0.15627486423242726,150,252,0.5952380952380952
2018-01-24,950.2001763788392,116.17274666546213,0.11268323764054164,0.04200657228410887,0.11551828897434055,0.0931432028679314,0.07989997836349821,0.046145719287419,-3.7958700279013264,-4.689752916518933,0.7075462448546725,0.2655158540454237,0.1566956914354308,150,252,0.5952380952380952
2018-02-26,1106.7821743205657,157.39810569182623,0.11529785448680838,0.04935495552428324,0.08486237022909976,0.06334220939074874,0.04990233181734224,0.016240707468499198,-3.1313946658283065,-4.998337044330226,0.9649602614837549,0.40649910706573306,0.13254300354240628,150,252,0.5952380952380952
2018-03-28,1137.1697970212865,181.45662084878387,0.11532978645675206,0.050693784403631134,0.06730444013522975,0.05457353410379297,0.03161215456966133,0.0076451242158134675,7.812458579467421,10.983343152974957,0.7491882889277706,0.29482852851696584,0.12021454798562271,150,252,0.5952380952380952
2018-04-30,1254.6709804892967,196.3927206912933,0.13304940526903605,0.051170533642435914,0.12238036249824732,0.0869172735896507,0.0878446432514173,0.04088660272855085,-2.1210121618051643,-1.8283319813247914,0.7124203403713447,0.29688824818250126,0.11547036179703614,150,252,0.5952380952380952
2018-05-30,1293.8200401030324,199.5597649660012,0.11741818954660672,0.04952393679914512,0.08281730195561983,0.04379382717122222,0.04610874507735858,0.0029132895145599635,1.107557286699706,3.3848654551818154,0.9815985602011407,0.38039438723379443,0.11465130744152388,150,252,0.5952380952380952
2018-06-28,1435.5512501442622,242.66446929262494,0.10767782521951695,0.05076036856470437,0.08334857309844426,0.07300397571731401,0.04740621520350136,0.028024849531777883,-5.239158427737135,-3.9273198918592627,0.6966101756618517,0.26653455533027615,0.10102259826549212,150,252,0.5952380952380952
2018-07-27,1215.2581328698725,263.32725434346673,0.11354525932812262,0.054347509923999456,0.09068466521789738,0.0715182107580132,0.05657209139153111,0.027373859335591867,5.8358829721421746,6.677628464497616,0.7806589620084354,0.37723173507641494,0.0929742735438859,150,252,0.5952380952380952
2018-08-29,1346.9391574474625,233.5524270556725,0.11185820275225772,0.05365000103943146,0.08201592888427706,0.07009356671295644,0.04806975333775134,0.025418038223205777,1.0327167498416063,-1.790304695896502,0.8421998709149443,0.3609154758525475,0.10285470765701059,150,252,0.5952380952380952
2018-10-01,1226.0687978753206,265.69736084957736,0.1131147103389229,0.05748189815680598,0.11195591366621095,0.10642636831335685,0.07923809394338838,0.06275447493759692,-7.100435367979104,-7.841449367359305,0.6040622196733962,0.3326245634672731,0.09243337743736185,150,252,0.5952380952380952
2018-11-01,1657.3801683402285,342.4072701493386,0.1251388775717955,0.06669910380089653,0.1735948719028104,0.13450989913456415,0.13876465630193152,0.08847629546338157,2.588249926066264,2.7887959379914418,0.8171840592466342,0.4818665830277551,0.08053880625737336,150,252,0.5952380952380952
2018-12-04,1670.1869454241314,338.0330840992042,0.12223474005574242,0.06575174002844825,0.10487364131210163,0.10170850744793307,0.06363016489907361,0.05119815219248599,3.0179409685572147,3.442380176799892,1.0201468718383553,0.5260237341533514,0.08152196496459566,150,252,0.5952380952380952
2019-01-03,1768.4854103754358,370.35097815514774,0.15556786915563506,0.07738722968809002,0.12150138840426807,0.09392245126137823,0.08002056015393767,0.041617264044972575,-0.1021436770360214,0.2708415755035143,0.7956607814759904,0.42306987775303195,0.07645652283464832,150,252,0.5952380952380952
2019-02-01,1375.2337013344159,330.2947156199996,0.16217680348710128,0.0748969290885404,0.16686281639646436,0.12471592868467991,0.12330145934139133,0.07056900862426453,2.571135375097761,2.262271910311965,0.8923597474576728,0.3826006017072149,0.08063858313628255,150,252,0.5952380952380952
2019-03-06,1622.2550327178542,307.7126909079774,0.13533294319501835,0.0667271255686266,0.08893192117376805,0.07354869041075279,0.043336191461993405,0.018335704777542094,5.846234270016903,5.35242263514166,0.9762141731213126,0.49430912498069196,0.08731640384992614,150,252,0.5952380952380952
2019-04-08,1722.0113185153702,293.43888392038764,0.128803513595028,0.06726896257726,0.08120949202096987,0.072208623202917,0.03651660374712378,0.0173992379078231,-3.257236333634429,-3.075623956987676,0.8723575848390666,0.3848119521258214,0.09115958981172723,150,252,0.5952380952380952
2019-05-13,1572.7862394168271,281.7758367038724,0.16951827280284223,0.07147452601508858,0.11136851599246218,0.08486251882067887,0.06894312433321266,0.02990903495403869,11.641936641131807,13.172297554251186,0.9415663938875702,0.34649935290184897,0.09284208662019056,150,252,0.5952380952380952
2019-06-12,1435.3395608628314,304.2519132828561,0.16472386414073648,0.07027882570522719,0.1036196790856081,0.08815444395261628,0.05869586715522974,0.032002935956398776,-6.804923723920601,-7.361176855299983,0.7609959517012728,0.3932995294507087,0.08796402297180966,150,252,0.5952380952380952
2019-07-11,1554.2656427898253,298.59562199072843,0.1864380704522849,0.07151168348570623,0.12380965873449806,0.1044281763979413,0.07604722933163353,0.04514345898030407,3.9866058839365035,0.12616107213749225,0.9290869914342994,0.3574648481846554,0.08991466483097603,150,252,0.5952380952380952
2019-08-09,1525.8393402262438,285.8403839710149,0.17927963961422244,0.07409792803526744,0.09124932895035046,0.07966575209769965,0.04324493600693887,0.019641143425606376,-3.4378306682250623,-2.662516466143374,0.9958976433110932,0.4485242019784632,0.0924542487122602,150,252,0.5952380952380952
2019-09-13,1749.8729112434273,329.083951162889,0.23788250603113859,0.08371670410619006,0.3003481075655005,0.20985074649920232,0.2567324661544175,0.15077950260991455,2.4724667712187074,2.9720852655015855,0.9767649037083914,0.4207140032604721,0.08433184322485744,150,252,0.5952380952380952
2019-10-16,1784.1874795060592,295.10592016643545,0.24002473643482053,0.08018610369207296,0.15642080309974937,0.12355827693325197,0.10764273741308794,0.059482889500584626,1.0069663844228334,-0.3760656298209747,1.134349453571809,0.6258899472082926,0.09373537078245892,150,252,0.5952380952380952
